count,zu,zl,mean_expenses,min_expenses,max_expenses,families,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13
1,8,8,9672.0,9672,9672,13862,1,2,2,1,0,0,0,0,1,1,0,0,0,0
1,8,8,10350.0,10350,10350,13870,2,1,1,1,0,1,0,0,0,0,1,1,0,0
1,6,6,1348.0,1348,1348,13904,0,2,0,2,1,0,0,0,0,0,0,1,0,0
4,12,12,11899.0,9647,16301,"13912,65912,71936,74971",0,0,0,0,0,0,0,0,3,0,0,0,0,0
2,12,12,14588.5,8961,20216,"13946,28076",0,0,0,2,1,1,0,0,0,0,1,1,0,0
1,5,5,60566.0,60566,60566,14019,0,0,0,0,0,0,0,0,0,0,0,2,2,1
3,15,15,18266.333333333332,10906,22468,"14027,67231,83048",0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,5,5,21349.0,21349,21349,14035,0,0,2,0,0,0,1,0,0,0,1,1,0,0
1,9,9,23345.0,23345,23345,14043,2,0,1,1,1,2,0,0,0,0,1,1,0,0
4,24,24,9691.75,7495,12210,"14092,66183,72918,87205",1,0,0,2,0,1,0,0,0,0,1,1,0,0
1,5,5,20133.0,20133,20133,14100,0,0,0,1,0,2,0,0,0,0,0,1,1,0
1,7,7,6527.0,6527,6527,14126,0,0,0,0,0,2,1,0,0,2,0,0,1,1
2,8,8,9783.0,9322,10244,"14159,66886",1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,6,6,26900.0,26900,26900,14167,0,0,0,1,0,0,1,1,0,1,1,1,0,0
1,13,13,16833.0,16833,16833,14175,1,2,3,0,4,0,1,0,0,0,1,1,0,0
1,9,9,16014.0,16014,16014,14183,1,1,0,0,1,3,0,1,0,0,1,1,0,0
1,9,9,18456.0,18456,18456,14241,0,0,0,2,1,0,0,0,4,0,0,0,1,1
1,10,10,21593.0,21593,21593,14266,1,1,0,1,1,1,0,3,0,0,1,1,0,0
1,8,8,14494.0,14494,14494,14274,0,0,2,0,1,2,0,1,0,0,1,1,0,0
2,14,14,35206.5,28344,42069,"14282,82859",0,0,1,1,1,1,0,1,0,0,1,1,0,0
1,7,7,14428.0,14428,14428,14316,0,0,2,0,1,0,1,0,0,1,1,1,0,0
3,15,15,14826.666666666666,8851,19428,"14340,16832,84525",1,2,0,0,0,0,0,0,0,0,1,1,0,0
1,8,8,16375.0,16375,16375,14357,0,0,0,0,0,1,0,0,4,1,0,1,1,0
1,7,7,10396.0,10396,10396,14365,0,0,0,0,0,1,1,0,2,1,0,1,1,0
1,6,6,16776.0,16776,16776,14373,0,0,1,1,2,0,0,0,0,0,1,1,0,0
2,10,10,33199.0,30307,36091,"14381,76133",0,0,0,0,2,0,0,0,1,0,1,1,0,0
1,5,5,29863.0,29863,29863,14399,0,0,2,0,0,0,0,0,2,0,0,1,0,0
4,12,12,14684.5,6758,21095,"14464,52019,55178,68015",0,0,0,0,0,0,0,2,0,0,0,1,0,0
2,8,8,49116.0,14448,83784,"14472,21436",0,0,0,0,0,1,0,0,0,0,1,1,0,1
1,7,7,11607.0,11607,11607,14522,1,0,1,1,2,0,0,0,0,0,1,1,0,0
2,6,6,14322.5,11152,17493,"14548,49569",0,0,0,0,0,0,0,1,0,0,1,0,0,1
7,35,35,17841.0,11076,29492,"14563,17558,25825,33209,56416,69674,77024",0,2,1,0,0,0,0,0,0,0,1,1,0,0
1,7,7,53566.0,53566,53566,14613,0,0,0,0,0,1,1,1,1,1,0,0,1,1
1,6,6,19860.0,19860,19860,14670,0,0,1,0,1,1,1,0,0,0,0,1,1,0
1,5,5,30306.0,30306,30306,14696,0,0,0,0,0,1,1,0,0,1,0,0,1,1
1,5,5,35700.0,35700,35700,14712,0,0,0,0,0,2,0,0,0,1,0,1,1,0
4,16,16,20785.5,12634,30230,"14753,42200,55228,57497",0,0,1,1,0,1,0,0,0,0,0,1,0,0
8,32,32,21460.5,10342,42149,"14829,36707,40352,59923,65664,72397,72983,73270",0,0,0,0,0,0,0,1,0,1,0,0,1,1
2,12,12,16834.0,12504,21164,"14852,47597",0,0,0,0,0,0,0,1,1,2,0,0,1,1
1,5,5,17884.0,17884,17884,14894,0,0,1,0,0,2,0,0,0,0,0,1,1,0
11,33,33,18941.363636363636,8639,40697,"14910,15883,24752,37218,40105,49916,58966,62729,62851,66803,80192",0,0,0,0,1,0,0,0,0,0,0,0,1,1
11,55,55,22671.090909090908,15635,37396,"15040,21923,22434,25320,31286,33639,38752,71241,72645,77339,80176",0,1,1,0,1,0,0,0,0,0,1,1,0,0
1,6,6,13076.0,13076,13076,15073,1,0,0,0,1,0,1,0,1,0,1,1,0,0
6,24,24,16089.0,9509,21055,"15164,18143,23655,44677,45039,59410",0,0,0,0,1,0,0,0,1,0,1,1,0,0
1,4,4,13326.0,13326,13326,15172,0,0,0,1,0,0,0,1,0,0,0,1,1,0
2,10,10,26357.5,21995,30720,"15180,22202",1,0,0,0,0,1,0,1,0,0,1,1,0,0
2,6,6,14198.5,9480,18917,"15214,61135",0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,9,9,19679.0,19679,19679,15248,0,0,0,0,2,2,0,1,0,2,0,1,1,0
3,15,15,8198.0,7030,9757,"15255,54379,75598",1,1,0,1,0,0,0,0,0,1,1,0,0,0
1,5,5,27771.0,27771,27771,15263,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,4,4,16882.0,16882,16882,15362,0,0,0,0,0,0,0,1,2,0,0,0,0,1
1,13,13,12747.0,12747,12747,15370,0,1,1,2,1,2,1,1,2,0,1,1,0,0
1,7,7,10338.0,10338,10338,15388,0,0,1,1,1,1,1,0,0,0,1,1,0,0
1,6,6,12306.0,12306,12306,15420,1,0,0,0,0,2,0,0,0,0,1,1,0,1
1,7,7,20158.0,20158,20158,15511,0,0,0,0,1,0,0,1,1,1,1,1,0,1
1,6,6,30723.0,30723,30723,15545,1,0,0,1,0,0,0,2,0,0,1,1,0,0
7,14,14,11923.42857142857,4117,16673,"15594,15727,19786,26443,54858,57083,60434",1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,7,7,18893.0,18893,18893,15644,0,0,2,1,0,0,0,2,0,0,1,1,0,0
9,36,36,19682.444444444445,8208,43668,"15743,32854,34843,40675,45476,49890,66878,76208,76570",0,0,0,0,0,1,0,0,0,1,1,1,0,0
2,12,12,19186.5,13076,25297,"15776,36855",0,0,0,0,1,0,0,0,3,0,0,0,1,1
1,7,7,30557.0,30557,30557,15800,1,0,0,0,0,1,0,0,2,1,0,0,1,1
1,6,6,12732.0,12732,12732,15826,0,0,0,0,2,1,0,0,0,1,1,1,0,0
5,20,20,18875.0,12058,29208,"15859,17285,41277,73734,74104",0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,8,8,15611.5,9152,22071,"15867,33381",0,0,0,0,1,0,0,0,0,0,0,1,1,1
5,25,25,18595.6,14674,21637,"15875,19125,45500,54122,80465",1,0,0,0,1,1,0,0,0,0,1,1,0,0
1,7,7,13870.0,13870,13870,15966,0,0,0,0,0,1,1,0,2,1,1,1,0,0
2,8,8,20046.0,15384,24708,"16154,33415",0,0,0,0,1,0,0,0,0,1,0,1,1,0
1,10,10,11747.0,11747,11747,16261,1,2,1,2,0,2,0,0,0,0,1,1,0,0
1,12,12,23007.0,23007,23007,16311,1,0,0,4,2,0,1,0,0,2,1,1,0,0
9,27,27,14720.444444444445,6398,25112,"16329,17178,43612,46888,47977,57240,58321,62968,69344",0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,24,24,19335.25,10093,39912,"16337,19596,27607,48702",0,1,1,2,0,0,0,0,0,0,1,1,0,0
2,14,14,19734.0,14505,24963,"16378,50039",0,0,2,0,2,1,0,0,0,0,1,1,0,0
4,24,24,14980.0,8713,22144,"16386,19471,49015,60673",0,0,0,0,0,0,0,0,3,0,1,0,1,1
12,60,60,32605.916666666668,8771,77955,"16436,16733,30221,38240,41319,41376,49197,61358,66597,74286,83006,89987",0,0,1,1,1,0,0,0,0,0,1,1,0,0
3,12,12,16210.333333333334,9578,29206,"16519,42689,78568",0,0,0,0,1,0,0,0,0,2,0,1,0,0
5,20,20,18406.6,10738,30330,"16550,18655,56150,57489,61721",0,0,0,0,0,1,0,0,1,0,1,1,0,0
1,6,6,11754.0,11754,11754,16584,0,0,0,0,1,3,0,0,0,0,1,1,0,0
1,6,6,18142.0,18142,18142,16600,0,0,0,0,0,1,0,0,3,1,0,1,0,0
1,6,6,12073.0,12073,12073,16717,0,0,0,0,0,0,0,0,1,3,1,1,0,0
10,30,30,11603.1,7326,27435,"16758,19091,19406,28399,31435,34413,42721,60848,65359,66464",0,0,0,0,0,0,0,0,0,0,0,0,2,1
1,8,8,11083.0,11083,11083,16766,0,0,1,0,0,0,1,1,2,0,1,1,1,0
2,10,10,9381.0,5505,13257,"16790,89680",1,0,0,2,0,0,0,0,0,1,1,0,0,0
1,5,5,20533.0,20533,20533,16808,0,0,0,0,1,0,0,1,0,1,1,0,0,1
1,5,5,20370.0,20370,20370,16824,0,0,0,0,0,1,1,1,0,0,1,1,0,0
2,12,12,19118.0,14328,23908,"16840,24927",0,0,0,0,0,2,0,0,1,1,0,1,1,0
1,7,7,13236.0,13236,13236,16873,0,0,2,0,1,2,0,0,0,0,1,1,0,0
1,7,7,26865.0,26865,26865,16899,0,1,0,1,0,1,0,1,2,0,0,1,0,0
1,7,7,26557.0,26557,26557,16931,0,0,0,0,1,0,1,2,1,0,1,1,0,0
1,5,5,38975.0,38975,38975,16972,1,0,0,0,1,0,0,0,0,1,1,1,0,0
2,14,14,19592.5,12281,26904,"16980,79681",0,0,0,2,2,1,0,0,0,0,1,1,0,0
7,28,28,23300.85714285714,9760,42419,"17012,18176,30528,31567,34835,54817,82370",0,0,0,0,0,0,0,1,0,1,1,1,0,0
1,3,3,19499.0,19499,19499,17061,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,8,8,13375.0,13375,13375,17103,0,0,0,0,1,1,0,1,2,1,0,1,1,0
1,6,6,13521.0,13521,13521,17137,0,0,0,1,1,1,0,1,0,0,0,1,1,0
4,20,20,18672.5,9608,24341,"17160,58040,69153,81398",0,0,0,0,0,0,0,0,2,1,0,1,1,0
4,16,16,20472.75,8913,34070,"17376,22590,32136,64980",0,0,0,0,1,0,0,1,0,0,0,1,1,0
1,3,3,27896.0,27896,27896,17418,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10,50,50,22669.6,10637,36298,"17442,26831,27433,29785,32078,35188,41731,48587,59733,87486",0,0,0,1,1,0,0,1,0,0,1,1,0,0
1,6,6,36652.0,36652,36652,17491,0,0,0,1,0,1,1,0,1,0,1,1,0,0
1,7,7,13000.0,13000,13000,17517,0,1,1,2,0,1,0,0,0,0,1,1,0,0
1,6,6,17054.0,17054,17054,17541,0,0,0,1,0,1,0,0,1,1,0,1,1,0
1,5,5,15200.0,15200,15200,17590,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1,5,5,24396.0,24396,24396,17624,0,0,0,0,0,0,0,2,0,1,0,1,1,0
6,24,24,14428.5,9196,22682,"17632,22368,24430,28944,43786,50203",0,1,0,1,0,0,0,0,0,1,1,0,0,0
4,24,24,16132.5,9597,25600,"17699,28571,80408,87098",0,1,0,2,0,1,0,0,0,0,1,1,0,0
2,10,10,21009.0,9981,32037,"17715,75788",0,3,0,0,0,0,0,0,0,0,1,1,0,0
2,4,4,15800.0,15454,16146,"17731,48322",0,0,0,0,0,0,0,0,0,0,0,2,0,0
2,8,8,7019.0,4324,9714,"17798,17848",0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4,4,14193.0,14193,14193,17830,2,0,0,0,0,0,0,0,1,0,0,1,0,0
1,5,5,10368.0,10368,10368,17855,0,0,2,1,0,0,0,0,0,0,0,1,1,0
1,4,4,14577.0,14577,14577,18051,0,0,2,0,0,0,0,0,0,0,1,0,1,0
1,6,6,18560.0,18560,18560,18119,0,1,0,0,0,1,1,0,1,0,1,1,0,0
2,8,8,13883.5,11474,16293,"18127,68262",0,0,0,0,1,0,0,1,0,1,0,1,0,0
11,55,55,19810.272727272728,11803,32448,"18184,18259,21287,21378,21824,25437,41921,47746,47845,55574,67504",0,0,2,0,0,1,0,0,0,0,1,1,0,0
5,25,25,10570.0,6647,13317,"18234,21535,25254,57836,63040",3,0,0,0,0,0,0,0,1,1,0,0,0,0
1,4,4,25714.0,25714,25714,18291,0,2,0,0,0,0,0,0,0,0,2,0,0,0
2,10,10,16974.0,10941,23007,"18309,45138",0,0,0,0,0,1,0,1,0,1,0,0,1,1
1,4,4,53231.0,53231,53231,18416,0,1,0,1,0,0,0,0,0,0,1,0,1,0
2,10,10,34124.0,17937,50311,"18424,18580",1,0,1,1,0,0,0,0,0,0,0,1,1,0
6,36,36,24872.166666666668,6954,46946,"18515,21485,27276,30361,64493,71431",1,1,1,1,0,0,0,0,0,0,1,1,0,0
1,4,4,27922.0,27922,27922,18531,0,0,0,0,0,0,0,1,1,0,0,1,0,1
5,20,20,19901.8,9796,33712,"18606,27110,66050,66548,89292",0,0,1,0,0,1,0,0,0,0,0,1,1,0
1,8,8,13741.0,13741,13741,18663,0,1,1,0,1,1,0,1,0,1,1,1,0,0
2,6,6,7259.0,5715,8803,"18697,73312",0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,18,18,21031.0,12694,29478,"18713,72512,75689",1,1,0,2,0,0,0,0,0,1,1,0,0,0
1,8,8,23748.0,23748,23748,18762,0,0,1,0,2,0,0,2,0,0,1,1,1,0
1,6,6,14758.0,14758,14758,18895,0,1,1,2,0,0,0,0,0,1,1,0,0,0
2,14,14,28121.0,17733,38509,"18929,86488",0,0,0,0,1,0,0,1,1,2,0,1,1,0
1,6,6,21170.0,21170,21170,18952,0,0,0,0,0,0,0,1,2,0,1,0,1,1
4,20,20,14859.0,11526,18318,"18960,40436,52431,58081",0,0,0,0,1,2,0,0,0,0,1,1,0,0
1,6,6,14521.0,14521,14521,19000,1,0,0,0,0,1,1,0,1,0,1,1,0,0
4,16,16,16752.5,9007,24166,"19018,29355,43166,69666",0,0,0,0,1,1,0,0,0,0,0,0,1,1
1,6,6,8642.0,8642,8642,19042,0,0,0,0,1,0,0,1,1,1,0,0,1,1
7,35,35,25063.714285714286,6144,35474,"19182,19463,21303,21527,36327,41038,82297",0,1,0,0,1,1,0,0,0,0,1,1,0,0
1,6,6,7732.0,7732,7732,19190,0,1,0,1,0,1,1,0,0,0,1,1,0,0
1,6,6,16609.0,16609,16609,19208,0,0,0,0,1,0,0,1,2,0,1,1,0,0
1,6,6,37251.0,37251,37251,19232,0,0,0,0,0,0,0,0,2,1,1,0,1,1
9,45,45,22010.666666666668,11294,43402,"19265,37697,45633,46961,51201,52050,71126,89417,90076",1,0,0,1,1,0,0,0,0,0,1,1,0,0
5,30,30,16241.4,9141,21824,"19299,37259,80572,81059,84913",0,0,1,0,1,1,0,1,0,0,1,1,0,0
3,15,15,32413.666666666668,18036,50740,"19307,27946,52555",0,0,0,0,0,0,0,0,1,2,1,1,0,0
1,5,5,10656.0,10656,10656,19372,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2,10,10,17279.0,12269,22289,"19398,39198",2,0,0,1,0,0,0,0,1,1,0,0,0,0
1,3,3,25640.0,25640,25640,19430,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,6,6,9384.0,9384,9384,19455,0,0,0,0,1,0,1,0,1,0,1,0,1,1
6,18,18,13244.833333333334,6947,26445,"19489,48553,49627,50633,53025,60566",0,0,0,1,0,0,0,0,0,0,0,1,1,0
3,18,18,23375.0,17568,33546,"19497,58131,67298",0,0,1,0,0,1,0,1,1,0,0,1,1,0
2,10,10,21432.5,20925,21940,"19539,70029",0,0,0,0,2,1,0,0,0,0,1,1,0,0
1,8,8,20107.0,20107,20107,19554,0,2,0,1,0,0,0,0,0,1,1,1,1,1
7,35,35,25578.14285714286,16716,41397,"19745,20735,38919,40683,48637,77370,81844",0,0,2,0,1,0,0,0,0,0,1,1,0,0
1,6,6,6878.0,6878,6878,19760,2,0,1,1,0,0,0,0,0,1,1,0,0,0
1,11,11,20607.0,20607,20607,19802,1,1,1,1,2,0,2,0,0,1,1,1,0,0
1,6,6,47367.0,47367,47367,19893,0,0,1,0,0,2,1,0,0,0,0,1,1,0
6,30,30,36996.0,17232,67418,"20016,24018,27953,32003,57596,82016",0,0,0,0,1,0,0,0,2,0,0,0,1,1
3,18,18,15981.666666666666,8300,20907,"20024,27987,46805",0,0,0,0,0,1,0,1,2,0,1,1,0,0
6,12,12,19191.333333333332,6109,38734,"20032,23176,42572,66191,71100,78436",0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,15,15,10586.8,2988,15936,"20214,53413,60731,72215,79103",0,0,0,0,0,0,0,0,0,0,2,0,0,1
1,5,5,13955.0,13955,13955,20230,0,0,1,0,0,0,0,0,2,0,0,1,0,1
1,12,12,18806.0,18806,18806,20388,1,1,1,2,0,3,1,1,0,0,1,1,0,0
1,9,9,28786.0,28786,28786,20412,2,0,2,0,1,1,0,1,0,0,1,1,0,0
10,40,40,21642.9,8856,48118,"20479,22269,23101,29082,42515,58107,58438,58917,80499,81638",0,0,0,0,0,0,1,0,1,0,0,1,1,0
2,12,12,13717.5,13340,14095,"20487,84202",0,0,1,0,1,2,0,0,0,0,1,1,0,0
1,6,6,16615.0,16615,16615,20529,2,0,0,1,1,0,0,0,0,1,1,0,0,0
1,6,6,18564.0,18564,18564,20537,0,0,1,1,0,1,0,0,1,0,1,1,0,0
1,6,6,14325.0,14325,14325,20545,0,0,1,2,0,1,0,0,0,0,1,1,0,0
2,10,10,71818.0,15319,128317,"20560,76984",0,0,0,0,0,1,1,1,0,0,0,1,1,0
1,4,4,11107.0,11107,11107,20636,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,5,5,24662.0,24662,24662,20701,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1,4,4,13144.0,13144,13144,20719,0,0,0,0,0,1,0,0,0,0,1,0,1,1
3,18,18,33316.666666666664,20299,47486,"20727,68312,88732",0,2,1,0,1,0,0,0,0,0,1,1,0,0
1,5,5,14253.0,14253,14253,20792,0,0,0,1,1,0,0,0,0,0,1,1,0,1
6,24,24,13772.833333333334,9353,20553,"20891,41137,46029,49023,75945,89755",1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,5,5,21082.0,21082,21082,21105,0,0,0,0,1,0,2,0,0,0,1,0,0,1
3,9,9,19712.0,13597,25945,"21121,29009,76919",0,0,0,0,0,1,1,0,0,0,0,1,0,0
1,5,5,20691.0,20691,20691,21170,0,0,1,1,0,0,0,0,0,0,1,1,0,1
2,10,10,20924.5,16870,24979,"21253,39693",0,0,0,0,1,0,0,0,1,1,1,1,0,0
3,15,15,24195.666666666668,16781,33563,"21261,33233,42796",0,0,0,1,0,0,0,1,0,1,1,1,0,0
3,18,18,25429.0,24193,27250,"21337,30247,80069",0,0,1,0,0,1,1,0,0,1,0,1,1,0
7,35,35,26184.285714285714,15621,44158,"21386,38653,48751,55590,65714,76505,79954",0,0,0,0,0,1,1,0,0,1,1,1,0,0
3,15,15,25751.0,13879,41926,"21469,56234,70987",0,0,0,0,0,2,1,0,0,0,1,1,0,0
1,6,6,21083.0,21083,21083,21477,0,0,0,1,0,1,2,0,0,0,0,1,1,0
1,4,4,15586.0,15586,15586,21493,0,0,0,0,0,1,2,0,0,0,0,1,0,0
2,12,12,27714.5,13912,41517,"21501,85639",0,0,0,0,0,1,0,1,2,0,0,1,1,0
1,11,11,18846.0,18846,18846,21618,2,1,1,1,0,2,2,0,0,0,1,1,0,0
1,7,7,13981.0,13981,13981,21626,1,0,1,0,1,0,1,1,0,0,1,1,0,0
4,16,16,14707.5,10184,21564,"21642,37226,49882,83774",0,0,1,0,1,1,0,0,0,0,0,1,0,0
2,12,12,27361.0,26956,27766,"21667,59113",0,0,0,0,0,0,1,1,2,0,0,0,1,1
3,18,18,16532.333333333332,7663,29302,"21832,39438,78295",2,0,0,2,0,0,0,0,0,1,1,0,0,0
1,7,7,9004.0,9004,9004,21840,2,0,0,1,2,0,0,0,0,0,1,1,0,0
1,6,6,34207.0,34207,34207,21980,0,0,0,1,1,1,0,0,1,0,1,1,0,0
5,30,30,23839.6,13048,41446,"22004,29025,32011,58032,72629",2,0,2,0,0,0,0,0,0,0,1,1,0,0
1,6,6,19309.0,19309,19309,22145,0,0,0,0,0,1,0,1,0,1,1,2,0,0
2,12,12,12407.5,11787,13028,"22178,45013",0,1,0,3,0,0,0,0,0,0,1,1,0,0
1,5,5,24844.0,24844,24844,22194,0,1,1,0,1,0,0,0,0,0,0,0,1,1
1,6,6,19024.0,19024,19024,22210,0,0,1,0,0,0,1,0,1,1,1,1,0,0
1,7,7,16885.0,16885,16885,22228,0,0,0,0,1,1,0,1,0,2,1,1,0,0
1,7,7,48885.0,48885,48885,22236,0,2,0,0,0,0,0,0,0,1,1,1,1,1
2,12,12,17923.5,9002,26845,"22285,56275",0,2,0,1,1,0,0,0,0,0,1,1,0,0
3,18,18,16661.666666666668,14248,20918,"22319,47449,59659",1,0,3,0,0,0,0,0,0,0,1,1,0,0
1,6,6,12156.0,12156,12156,22350,0,0,0,0,0,0,0,0,1,2,0,2,1,0
1,4,4,13294.0,13294,13294,22509,0,0,0,0,0,2,0,0,0,0,0,1,0,1
1,6,6,14022.0,14022,14022,22525,0,1,0,0,0,0,0,1,1,1,0,0,1,1
1,3,3,5020.0,5020,5020,22665,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4,20,20,9100.75,5080,12064,"22715,31500,39909,87825",1,1,1,0,0,0,0,0,0,1,1,0,0,0
1,5,5,13203.0,13203,13203,22723,0,0,0,0,2,0,0,2,0,0,0,1,0,0
6,36,36,13831.5,7205,17771,"22756,30650,34181,39966,41673,62547",2,0,0,2,0,0,0,0,0,0,1,1,0,0
1,9,9,7751.0,7751,7751,22764,4,0,2,0,0,1,0,0,0,0,1,1,0,0
3,15,15,14948.333333333334,8719,24794,"22848,48215,75366",0,0,0,0,0,0,0,0,1,1,0,1,1,1
1,5,5,4195.0,4195,4195,23028,0,1,0,0,1,2,0,0,0,0,0,1,0,0
3,18,18,16571.0,7192,34165,"23044,27821,67215",0,0,0,0,1,0,0,0,2,1,0,1,1,0
1,4,4,5551.0,5551,5551,23051,0,0,0,0,0,0,0,1,0,0,0,0,1,2
1,6,6,24993.0,24993,24993,23127,0,0,1,1,0,0,0,2,0,0,1,1,0,0
1,6,6,7509.0,7509,7509,23135,0,0,1,1,0,0,0,2,0,0,0,1,1,0
1,6,6,5894.0,5894,5894,23226,2,0,0,1,0,1,0,0,0,0,1,1,0,0
3,15,15,29645.333333333332,8860,62887,"23234,67561,84517",0,0,0,0,1,0,0,0,0,2,0,1,1,0
1,4,4,34851.0,34851,34851,23283,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2,10,10,47255.5,8555,85956,"23366,40196",0,0,0,0,1,1,0,1,0,0,0,1,1,0
1,5,5,20540.0,20540,20540,23416,0,0,0,0,0,0,0,0,3,0,1,1,0,0
1,4,4,9281.0,9281,9281,23473,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1,7,7,26915.0,26915,26915,23762,0,0,1,1,1,0,1,0,0,1,1,1,0,0
5,15,15,13165.2,8517,16350,"23820,71761,80044,80838,85761",0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,12,12,14387.5,12275,16500,"23853,64741",1,2,1,0,0,0,0,0,1,1,0,0,0,0
1,8,8,45874.0,45874,45874,23879,2,0,0,0,0,0,0,0,1,2,1,0,1,1
1,6,6,33880.0,33880,33880,23929,0,0,0,0,0,0,0,0,1,1,0,1,2,1
1,5,5,34044.0,34044,34044,23937,0,0,0,0,0,0,0,0,0,2,2,0,0,1
1,8,8,14843.0,14843,14843,24042,1,0,1,1,0,3,0,0,0,0,1,1,0,0
1,7,7,11588.0,11588,11588,24059,0,1,0,1,0,3,0,0,0,0,1,1,0,0
2,10,10,25891.0,20145,31637,"24067,34611",0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,8,8,13231.0,13231,13231,24075,0,1,1,1,0,3,0,0,0,0,1,1,0,0
1,6,6,20105.0,20105,20105,24174,1,0,1,0,0,0,0,1,1,0,1,1,0,0
2,10,10,21042.5,19407,22678,"24182,46003",1,0,0,0,2,0,0,0,0,0,1,1,0,0
3,9,9,12906.0,8666,15210,"24240,42283,46474",0,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,12,46231.0,12973,79489,"24398,26252",2,0,0,0,0,1,1,0,0,0,1,1,0,0
3,18,18,22034.333333333332,11612,39401,"24406,72652,77503",0,0,0,0,1,1,0,1,0,1,1,1,0,0
1,6,6,15802.0,15802,15802,24422,1,1,0,0,0,0,0,0,0,2,1,1,0,0
3,9,9,25151.333333333332,20415,31721,"24448,44453,62091",0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,6,6,54780.0,54780,54780,24489,0,0,0,0,0,0,1,0,1,1,0,1,1,1
1,5,5,22726.0,22726,22726,24604,0,0,0,0,0,1,1,0,0,0,0,1,1,1
2,6,6,16669.0,12014,21324,"24661,41384",0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,2,2,13264.0,13264,13264,24711,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,45,45,23950.88888888889,13820,36131,"24786,27961,32680,45682,46359,46573,55111,66522,84087",2,0,1,0,0,0,0,0,0,0,1,1,0,0
1,6,6,36217.0,36217,36217,24794,0,0,0,1,0,0,1,1,0,1,0,1,1,0
1,11,11,23438.0,23438,23438,24810,0,0,2,0,0,2,0,1,2,2,1,1,0,0
2,12,12,10493.0,7444,13542,"24836,39891",1,2,0,1,0,0,0,0,0,0,1,1,0,0
1,12,12,22954.0,22954,22954,24844,1,2,0,0,2,1,2,1,1,0,1,1,0,0
1,9,9,18567.0,18567,18567,24885,0,0,1,2,2,1,0,1,0,0,1,1,0,0
2,6,6,10482.0,10248,10716,"24901,71696",0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,12,12,17760.333333333332,10667,28975,"24984,51086,77297",0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,15,15,22611.0,22611,22611,25015,0,1,0,0,2,1,0,1,3,5,0,1,1,0
1,8,8,29416.0,29416,29416,25023,0,0,0,0,2,0,1,1,0,2,1,1,0,0
2,10,10,22098.5,21703,22494,"25106,40600",0,0,0,0,0,1,2,0,0,0,0,0,1,1
4,12,12,15931.75,7099,22818,"25148,32037,68718,80861",0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,6,6,17723.0,17723,17723,25163,0,1,0,1,2,0,0,0,0,0,1,1,0,0
3,15,15,21947.0,17872,28476,"25171,43737,46532",0,0,0,0,1,0,0,0,0,2,1,1,0,0
2,14,14,13671.0,12227,15115,"25270,52498",1,1,1,1,0,1,0,0,0,0,1,1,0,0
1,3,3,14619.0,14619,14619,25312,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2,12,12,60117.5,11553,108682,"25429,38208",0,0,0,1,1,0,0,0,1,1,0,1,1,0
1,4,4,18865.0,18865,18865,25486,0,0,0,0,0,0,0,0,0,1,0,0,2,1
1,7,7,9561.0,9561,9561,25528,2,1,2,0,0,0,0,0,0,0,1,1,0,0
1,3,3,19214.0,19214,19214,25593,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1,4,4,29177.0,29177,29177,25783,0,0,0,0,0,0,0,0,0,0,0,1,1,2
3,15,15,24714.0,22543,26903,"25791,56135,75259",0,0,0,0,0,1,0,0,1,1,0,1,1,0
2,12,12,29610.5,15497,43724,"25858,55905",0,0,0,2,0,1,1,0,0,0,1,1,0,0
