misparmb,c3,FoodNorm-active,FoodNorm-sendetary,food_actual,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
19596,39912,"4,836.28","1,664.95","1,778.00",0,1,1,2,0,0,0,0,0,0,1,1,0,0
65144,39917,"5,232.69","2,140.65","3,424.00",0,0,0,1,0,0,1,0,1,0,1,1,0,0
28753,39933,"8,245.45","2,140.65","2,980.00",0,0,1,1,1,0,1,0,2,0,1,1,0,0
40493,39939,"3,964.16","2,140.65",434.00,0,0,0,0,1,0,0,0,0,1,0,0,1,1
30221,39946,"4,598.43","1,506.38","10,871.00",0,0,1,1,1,0,0,0,0,0,1,1,0,0
70888,40034,"2,933.48","1,506.38",461.00,0,0,0,0,0,0,0,1,0,0,0,0,1,1
83410,40035,"3,171.33","4,519.14","3,828.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
53637,40046,"4,122.73","4,519.14","4,479.00",0,0,0,0,0,0,0,0,1,1,0,0,1,1
47530,40047,"4,519.14","4,519.14",923.00,0,0,0,2,1,0,0,0,0,0,1,1,0,0
49296,40056,"4,439.86","4,519.14","1,824.00",0,0,1,1,0,1,0,0,0,0,1,1,0,0
66407,40067,"4,360.58","4,519.14",224.00,0,0,0,2,0,1,0,0,0,0,1,1,0,0
69641,40071,"4,836.28","4,519.14","3,297.00",0,0,0,0,0,0,0,1,0,2,0,0,1,1
85951,40076,"5,232.69","3,092.05","4,476.00",0,0,0,0,1,0,0,1,1,0,1,1,0,0
26724,40150,"3,884.88","3,092.05","4,058.00",2,0,0,1,0,0,0,0,0,0,1,1,0,0
49965,40167,"3,250.61","3,092.05","3,888.00",0,0,0,0,0,0,1,0,0,0,0,0,1,1
71837,40214,"4,122.73","3,092.05","3,825.00",0,0,0,0,0,0,0,0,1,1,0,0,1,1
75549,40245,"14,429.54","3,092.05","1,382.00",1,0,1,1,0,2,0,1,4,3,1,1,0,0
58792,40259,"3,488.46","2,457.78",688.00,0,1,1,0,0,0,0,0,0,1,1,0,0,0
62174,40269,"3,409.18","2,457.78",964.00,0,1,1,0,0,0,0,0,0,0,1,1,0,0
29777,40270,"1,982.08","2,457.78","1,164.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
8953,40292,"4,756.99","2,457.78","4,313.00",0,0,1,0,1,1,0,0,0,0,1,1,0,0
82032,40325,"2,854.20","3,329.89",489.00,0,0,0,0,0,0,0,0,0,0,0,0,1,2
47324,40349,"6,421.94","3,329.89",846.00,1,1,2,1,0,1,0,0,0,1,1,0,0,0
5389,40440,"2,616.35","3,329.89",493.00,1,0,0,0,0,0,0,0,0,0,1,1,0,0
17004,40515,"2,616.35","3,329.89","2,149.00",1,0,0,0,0,0,0,0,0,0,1,1,0,0
32847,40605,"2,061.36","3,488.46","1,162.00",0,0,0,0,0,0,0,0,0,1,0,0,1,0
3905,40606,"3,884.88","3,488.46","6,847.00",2,0,0,1,0,0,0,0,0,0,1,1,0,0
55988,40628,"3,567.74","3,488.46","2,526.00",0,0,1,1,0,0,0,0,0,0,1,1,0,0
9373,40636,"4,122.73","3,488.46","1,895.00",0,2,0,0,0,0,0,0,1,1,0,0,0,1
58966,40697,"3,012.76","3,488.46","5,063.00",0,0,0,0,1,0,0,0,0,0,0,0,1,1
7864,40704,"4,836.28","3,488.46","1,572.00",0,0,0,0,0,0,0,1,0,2,0,0,1,1
57877,40728,"5,391.26","4,836.28",60.00,0,1,0,0,1,2,0,0,0,0,1,1,0,0
26690,40830,"3,250.61","4,836.28",0.00,0,0,0,0,0,0,1,0,0,0,0,1,1,0
77289,40998,"5,946.24","4,836.28","1,240.00",0,0,1,0,1,1,0,0,1,0,1,1,0,0
69005,41058,"6,421.94","4,836.28","5,991.00",0,1,1,0,0,1,1,0,0,1,0,1,1,0
25726,41115,"4,122.73","4,836.28",473.00,0,0,0,0,0,0,0,0,1,1,0,0,1,1
30841,41123,"1,982.08","4,836.28","2,758.00",0,0,0,0,0,0,0,0,0,0,0,1,1,0
65656,41208,"4,202.01","4,836.28","13,145.00",0,1,0,1,0,1,0,0,0,0,1,1,0,0
89334,41218,"3,805.59","4,836.28","1,596.00",0,0,0,0,0,0,0,0,0,0,1,0,0,3
56200,41228,"6,263.37","2,537.06","7,940.00",0,0,0,1,1,0,1,0,1,0,1,1,0,0
78501,41317,"3,488.46","2,537.06",765.00,0,0,0,2,0,0,0,0,0,0,1,1,0,0
90068,41325,"5,311.98","2,537.06","2,380.00",0,1,1,0,1,1,0,0,0,0,1,1,0,0
64436,41329,"5,074.13","2,537.06","5,489.00",0,0,0,1,1,0,1,0,0,0,1,1,0,0
85035,41368,"1,109.96","4,281.29","2,088.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
62976,41370,"3,171.33","4,281.29","1,741.00",1,1,0,0,0,0,0,0,0,0,1,1,0,0
19745,41397,"4,677.71","4,281.29","5,457.00",0,0,2,0,1,0,0,0,0,0,1,1,0,0
29025,41446,"4,756.99","4,281.29","6,330.00",2,0,2,0,0,0,0,0,0,0,1,1,0,0
8573,41509,"4,439.86","4,281.29","4,898.00",2,1,0,1,0,0,0,0,0,0,1,1,0,0
21501,41517,"6,184.09","4,281.29","4,110.00",0,0,0,0,0,1,0,1,2,0,0,1,1,0
30197,41538,"2,616.35","3,012.76","2,521.00",1,0,0,0,0,0,0,0,0,0,1,1,0,0
59238,41694,"1,982.08","3,012.76","1,926.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
38778,41736,"4,360.58","3,012.76","1,307.00",0,0,0,0,0,0,0,0,2,0,0,0,1,1
77388,41783,"4,360.58","3,012.76","6,481.00",0,0,0,2,0,1,0,0,0,0,1,1,0,0
64584,41818,"4,122.73","3,012.76","5,587.00",0,0,0,0,0,1,1,0,0,0,0,1,1,0
66399,41833,"4,439.86","1,506.38","4,189.00",1,0,1,0,1,0,0,0,0,0,1,1,0,0
56234,41926,"5,074.13","1,506.38","6,643.00",0,0,0,0,0,2,1,0,0,0,1,1,0,0
64386,41939,"4,915.56","2,933.48",898.00,0,0,0,0,1,0,0,0,0,2,0,0,1,1
87890,42047,"4,122.73","2,933.48","4,851.00",1,0,1,1,0,0,0,0,0,0,1,1,0,0
14282,42069,"6,421.94","2,933.48","1,023.00",0,0,1,1,1,1,0,1,0,0,1,1,0,0
65664,42149,"3,884.88","2,933.48","7,598.00",0,0,0,0,0,0,0,1,0,1,0,0,1,1
56317,42157,"4,122.73","2,933.48","1,814.00",0,0,0,0,0,0,0,1,0,0,1,0,1,1
67132,42169,"3,171.33",872.12,"2,138.00",2,0,0,0,0,0,0,0,0,0,1,1,0,0
72462,42193,"8,641.87",634.27,"2,159.00",1,1,0,1,0,2,0,1,1,1,0,1,1,0
78535,42196,"4,122.73","5,470.54","4,402.00",0,0,0,0,0,0,0,0,1,1,0,0,1,1
74252,42367,872.12,"5,470.54","2,376.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
54817,42419,"3,964.16","5,470.54",110.00,0,0,0,0,0,0,0,1,0,1,1,1,0,0
80820,42432,"3,409.18","5,470.54","4,598.00",0,1,1,0,0,0,0,0,0,0,1,1,0,0
87874,42539,"2,616.35","5,470.54",959.00,0,0,0,0,0,0,0,0,0,0,0,2,0,1
67371,42686,"8,959.00","5,470.54","1,754.00",0,0,0,0,1,1,0,0,2,1,0,2,1,1
74161,42697,"1,982.08","5,470.54","2,263.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
76422,42708,"6,342.66","2,140.65","4,101.00",0,0,0,0,0,1,1,0,1,1,1,1,0,0
36780,42711,"4,043.44","2,140.65","5,722.00",0,0,0,1,0,0,1,0,0,0,1,1,0,0
74286,42724,"4,598.43","2,140.65","4,985.00",0,0,1,1,1,0,0,0,0,0,1,1,0,0
4879,42856,"1,982.08","1,427.10","1,631.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
37515,42886,"4,043.44","1,427.10","2,993.00",0,1,0,2,0,0,0,0,0,0,1,1,0,0
43844,42982,"5,946.24","2,140.65",155.00,1,1,1,0,1,0,0,1,0,0,1,1,0,0
87981,42989,"3,171.33","2,140.65","3,033.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
26807,43076,"6,897.64","2,140.65",0.00,0,0,1,0,1,0,0,1,1,0,1,1,0,1
12989,43169,"4,994.84","1,585.66","2,093.00",0,0,0,0,1,0,0,1,0,1,1,1,0,0
31807,43197,"1,982.08","1,585.66","1,226.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
49676,43314,"1,982.08","3,964.16",31.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60293,43315,"1,982.08","3,964.16","2,666.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
69658,43374,"5,311.98","3,964.16","8,317.00",0,0,0,0,0,0,0,1,2,0,0,0,1,1
37697,43402,"4,360.58","3,964.16","2,447.00",1,0,0,1,1,0,0,0,0,0,1,1,0,0
46953,43410,"4,360.58","3,964.16","4,834.00",0,1,0,0,0,2,0,0,0,0,1,1,0,0
63065,43447,"5,311.98","3,092.05","3,156.00",0,0,0,0,0,0,0,0,2,1,0,0,1,1
71266,43527,"2,933.48","3,092.05",427.00,0,0,0,0,0,0,0,0,0,1,0,0,1,1
49304,43534,"7,135.49","3,092.05","3,470.00",0,0,1,0,1,0,0,0,2,1,0,1,1,0
6593,43549,"3,567.74","3,092.05",861.00,0,0,1,1,0,0,0,0,0,0,1,1,0,0
13987,43562,"4,122.73","3,567.74","1,718.00",0,0,0,0,0,0,0,1,1,0,0,0,1,1
35477,43656,"5,391.26","3,567.74",763.00,0,0,0,0,0,0,1,0,1,1,0,0,1,1
40675,43668,"3,884.88","3,567.74","10,160.00",0,0,0,0,0,1,0,0,0,1,1,1,0,0
25858,43724,"5,629.11","3,567.74","6,496.00",0,0,0,2,0,1,1,0,0,0,1,1,0,0
79897,43827,"4,122.73","3,567.74","2,983.00",1,0,1,1,0,0,0,0,0,0,1,1,0,0
2642,43883,"4,994.84","2,695.63","11,210.00",0,1,1,1,0,1,0,0,0,0,1,1,0,0
57471,43886,"1,982.08","2,695.63","8,181.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
28878,43938,"7,769.75","2,695.63","5,704.00",0,0,0,0,0,0,1,0,3,1,0,0,1,1
81455,43969,"1,982.08","2,695.63","2,318.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
69161,44061,"5,391.26","2,774.91","9,118.00",0,0,0,0,0,0,1,0,1,1,0,1,1,0
3012,44065,"6,263.37","2,774.91","3,330.00",0,0,0,0,0,0,0,0,2,2,0,0,1,1
50393,44103,"5,470.54","2,774.91","1,669.00",0,0,0,0,0,0,1,0,1,1,1,0,0,1
21386,44158,"5,153.41","2,774.91","1,874.00",0,0,0,0,0,1,1,0,0,1,1,1,0,0
66423,44209,"5,629.11","2,854.20","1,608.00",0,0,0,0,0,0,1,0,2,0,0,0,1,1
7161,44293,"2,616.35","2,854.20","2,771.00",0,1,0,0,0,0,0,0,0,0,1,1,0,0
16816,44307,"4,360.58","2,854.20","1,920.00",0,0,0,0,0,0,0,0,2,0,0,0,1,1
43448,44320,"3,964.16","2,854.20","9,685.00",0,0,0,0,1,1,0,0,0,0,1,1,0,0
6775,44349,"6,501.22",634.27,"8,357.00",1,0,1,0,0,1,1,1,0,0,1,1,0,0
26856,44423,"8,483.30",872.12,"5,055.00",1,0,0,1,2,1,1,1,0,0,1,1,0,0
69286,44449,"5,708.39",634.27,"2,700.00",0,0,0,0,0,0,2,0,1,0,0,0,1,1
27136,44572,"4,360.58","3,884.88","2,953.00",0,0,0,0,0,0,0,0,2,0,0,0,1,1
50336,44638,"3,171.33","3,884.88",678.00,1,1,0,0,0,0,0,0,0,0,1,1,0,0
76018,45024,"6,421.94","3,884.88","1,385.00",0,0,0,1,0,2,0,2,0,0,1,1,0,0
65508,45029,872.12,"3,884.88",664.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30965,45052,"5,470.54","3,884.88","3,516.00",0,0,0,0,0,0,1,1,1,0,1,1,0,0
49619,45172,"4,519.14","3,726.31",0.00,0,0,0,2,1,0,0,0,0,0,1,1,0,0
77156,45216,"2,774.91","3,726.31","4,163.00",0,0,0,1,0,0,0,0,1,0,0,0,0,1
80994,45236,"1,982.08","3,726.31",0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58313,45250,"4,360.58","3,726.31","4,548.00",0,0,0,0,1,0,1,0,0,0,1,1,0,0
15818,45317,"2,299.21","3,726.31","1,744.00",0,0,0,0,0,0,0,0,1,0,0,0,1,0
72876,45357,"1,189.25","1,506.38","2,863.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
68833,45364,"7,135.49","1,506.38",0.00,0,0,0,0,1,0,0,2,1,1,1,1,0,0
47027,45626,"3,647.03",634.27,"3,122.00",0,0,0,1,0,1,0,0,0,0,1,1,0,0
80184,45686,"3,409.18","4,360.58","2,360.00",0,1,0,0,0,1,0,0,0,0,0,1,1,0
23879,45874,"7,373.34","4,360.58","6,298.00",2,0,0,0,0,0,0,0,1,2,1,0,1,1
68569,45889,"2,616.35","4,360.58","6,605.00",1,0,0,0,0,0,0,0,0,0,1,1,0,0
89060,45941,"2,933.48","4,360.58","1,204.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
77867,46071,"2,140.65","4,360.58",39.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40535,46447,"4,915.56","2,616.35","2,099.00",0,0,0,0,0,0,0,1,0,0,0,1,2,1
8540,46502,"3,964.16","2,616.35",765.00,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4259,46504,"1,982.08","2,616.35","2,550.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
65839,46686,"5,946.24","2,616.35",667.00,0,0,0,0,0,1,0,0,1,2,0,0,1,1
29017,46923,"1,982.08","1,506.38",0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71431,46946,"4,677.71","1,506.38","1,632.00",1,1,1,1,0,0,0,0,0,0,1,1,0,0
85944,46949,"5,629.11","2,537.06","2,109.00",0,0,0,0,0,0,1,0,2,0,0,0,1,1
70516,46960,"1,189.25","2,537.06","3,504.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
25114,47146,"5,549.82","2,537.06","3,954.00",0,0,0,0,0,0,0,0,3,0,0,0,1,1
80911,47157,"24,815.65","2,537.06","2,622.00",4,2,3,1,0,0,1,1,7,4,1,1,1,1
57190,47164,"3,647.03",634.27,"3,390.00",0,0,0,1,0,1,0,0,0,0,1,1,0,0
33266,47286,"5,391.26","4,994.84","1,088.00",0,0,0,0,0,0,1,0,1,1,0,0,1,1
19893,47367,"5,787.67","4,994.84",997.00,0,0,1,0,0,2,1,0,0,0,0,1,1,0
21683,47382,"1,982.08","4,994.84","3,917.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
37432,47484,"8,245.45","4,994.84","3,574.00",0,1,1,0,2,1,0,1,0,1,1,1,0,0
68312,47486,"4,994.84","4,994.84","5,147.00",0,2,1,0,1,0,0,0,0,0,1,1,0,0
25288,47532,"4,519.14","4,994.84","4,257.00",0,0,0,1,0,2,0,0,0,0,1,1,0,0
53835,47772,"5,866.96","3,567.74","2,542.00",0,0,0,0,0,0,0,1,0,1,0,1,2,1
7443,47806,"1,982.08","3,567.74","2,252.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
23358,47847,"3,092.05","3,567.74","4,516.00",0,0,0,0,1,0,0,0,0,0,1,1,0,0
57547,47856,"2,933.48","3,567.74","3,402.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
60871,47873,"7,611.19","3,567.74","3,561.00",0,0,2,0,0,1,0,1,1,1,1,1,0,0
63487,47966,"1,982.08","3,567.74","5,554.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
33852,48059,"7,690.47","6,976.92",951.00,0,0,0,1,2,0,0,1,0,2,1,0,0,1
80499,48118,"4,439.86","6,976.92","4,144.00",0,0,0,0,0,0,1,0,1,0,0,1,1,0
49544,48317,"1,982.08","6,976.92",0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4127,48473,"4,836.28","6,976.92","2,370.00",0,0,0,0,0,1,0,1,0,1,1,1,0,0
58057,48615,"5,549.82","6,976.92","1,691.00",0,0,0,0,0,0,0,0,3,0,0,1,1,0
57869,48627,"5,629.11","6,976.92","3,124.00",0,0,0,1,1,1,0,1,0,0,1,1,0,0
40972,48771,"5,946.24","6,976.92","9,232.00",0,0,0,0,0,1,0,1,1,1,0,0,1,1
29447,48780,"4,756.99","6,976.92","2,781.00",0,0,1,0,1,1,0,0,0,0,1,1,0,0
74898,48850,"4,836.28","2,616.35","3,489.00",0,0,1,0,1,0,0,1,0,0,1,1,0,0
47944,48869,"5,232.69","2,616.35","7,884.00",0,1,2,0,1,0,0,0,0,0,1,1,0,0
22236,48885,"6,104.81","2,616.35","4,501.00",0,2,0,0,0,0,0,0,0,1,1,1,1,1
43901,48964,"2,933.48","2,616.35","8,683.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
73932,49086,"5,391.26","5,708.39","1,590.00",1,0,0,1,2,0,0,0,0,0,1,1,0,0
70003,49269,"7,452.62","5,708.39","5,792.00",0,0,0,0,0,0,0,1,3,1,0,0,1,1
37721,49430,872.12,"5,708.39","1,999.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
58388,49459,"5,787.67","5,708.39","4,100.00",0,0,2,0,0,1,1,0,0,0,1,1,0,0
57166,49570,"2,695.63","5,708.39",320.00,1,0,0,0,0,0,0,0,0,1,1,0,0,0
68585,49658,"3,092.05","5,708.39","2,249.00",0,0,0,0,1,0,0,0,0,0,1,1,0,0
69021,49662,"4,202.01","5,708.39","2,677.00",0,0,0,0,0,0,1,0,0,1,0,1,1,0
56143,49728,"4,915.56","3,488.46","3,616.00",0,0,0,1,0,0,0,1,1,0,1,1,0,0
36319,49753,"3,171.33","3,488.46","2,051.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
58974,49901,"4,360.58","3,488.46","3,903.00",0,1,0,1,1,0,0,0,0,0,1,1,0,0
19976,49917,"4,756.99","3,488.46","2,266.00",0,0,1,0,1,1,0,0,0,0,1,1,0,0
55582,50019,"5,787.67","4,202.01",377.00,1,0,0,2,0,2,0,0,0,0,1,1,0,0
18648,50110,"5,153.41","4,202.01",898.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
18424,50311,"4,043.44","4,202.01","1,766.00",1,0,1,1,0,0,0,0,0,0,0,1,1,0
75853,50326,"1,982.08","4,202.01","10,135.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10470,50447,"2,140.65","4,202.01","5,367.00",0,0,0,0,0,0,0,0,0,1,1,0,0,0
69245,50477,"3,171.33","3,250.61","2,116.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
66597,50607,"4,598.43","3,250.61","7,631.00",0,0,1,1,1,0,0,0,0,0,1,1,0,0
65458,50693,"1,982.08","3,250.61",0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
52555,50740,"5,153.41","3,250.61","2,555.00",0,0,0,0,0,0,0,0,1,2,1,1,0,0
61929,50794,"4,836.28",634.27,"1,402.00",0,0,1,0,1,0,0,1,0,0,1,1,0,0
224,51256,"2,854.20","1,585.66","12,606.00",0,0,0,0,0,0,0,0,0,0,0,1,1,1
19570,51363,"1,982.08","1,585.66","2,805.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
42911,51486,"4,915.56","4,122.73","1,114.00",0,0,0,0,1,0,0,1,0,1,0,1,1,0
69393,51596,"1,189.25","4,122.73","2,579.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
73601,52284,"7,294.06","4,122.73","1,182.00",1,1,0,0,1,0,0,1,1,1,1,1,0,0
64659,52394,"4,360.58","4,122.73","8,978.00",1,0,0,0,0,2,0,0,0,0,1,1,0,0
43273,52523,"6,818.36","4,122.73","2,520.00",0,0,0,0,0,0,1,0,3,0,0,0,1,1
77578,52533,"3,171.33","1,427.10",0.00,0,2,0,0,0,0,0,0,0,0,1,1,0,0
19711,52641,"3,171.33","1,427.10","1,349.00",1,1,0,0,0,0,0,0,0,0,1,1,0,0
32938,52757,"2,061.36","3,488.46",993.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0
87064,53141,"4,756.99","3,488.46","2,032.00",0,0,0,0,0,2,0,0,0,1,1,1,0,0
18416,53231,"3,567.74","3,488.46","2,348.00",0,1,0,1,0,0,0,0,0,0,1,0,1,0
22566,53238,"3,171.33","3,488.46","1,541.00",1,1,0,0,0,0,0,0,0,0,1,1,0,0
23382,53297,"4,281.29","2,537.06","1,444.00",0,1,1,0,0,1,0,0,0,0,1,1,0,0
8144,53360,"1,982.08","2,537.06","3,190.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
37937,53377,"1,982.08","2,537.06","3,614.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
14613,53566,"7,214.77","2,537.06","4,367.00",0,0,0,0,0,1,1,1,1,1,0,0,1,1
13334,53764,"4,439.86","2,537.06","3,254.00",0,0,2,0,0,1,0,0,0,0,0,1,1,0
69732,53859,"5,708.39","2,537.06","3,137.00",0,0,1,0,1,0,0,0,0,2,0,1,1,0
66431,53918,"5,153.41","2,537.06","3,921.00",0,0,1,0,1,0,1,0,0,0,1,1,0,0
30064,53946,"4,360.58","2,537.06","2,828.00",0,0,0,0,0,0,0,0,1,0,1,0,1,1
26021,54201,"1,982.08","1,506.38","1,611.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
422,54234,"3,884.88","1,506.38","13,031.00",0,0,0,0,0,0,0,0,0,2,0,0,1,1
7229,54511,"1,982.08",634.27,472.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3129,54666,"6,263.37","1,268.53","1,093.00",0,0,1,0,1,0,1,0,1,0,0,1,1,0
24489,54780,"6,263.37","1,268.53",573.00,0,0,0,0,0,0,1,0,1,1,0,1,1,1
87395,55045,"10,703.23","1,506.38","1,936.00",0,0,2,0,1,2,0,1,2,1,1,1,0,0
52985,55161,"4,677.71","1,506.38","8,168.00",0,0,0,0,0,2,0,0,0,1,0,0,1,1
57307,55182,872.12,"4,281.29","3,642.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
48561,55289,872.12,"4,281.29","2,153.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
54015,55976,"1,982.08","4,281.29","3,815.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
52530,56025,"3,726.31","4,281.29","3,683.00",0,0,1,0,0,1,0,0,0,0,1,1,0,0
26005,56410,"1,189.25","4,281.29","8,692.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
61143,56417,"5,232.69","4,281.29","3,763.00",0,0,0,0,1,1,1,0,0,0,1,1,0,0
66126,56463,"4,122.73","2,616.35",612.00,0,0,0,0,0,0,0,0,1,1,0,0,1,1
77164,56490,"5,311.98","2,616.35","7,966.00",0,0,0,0,0,0,0,0,2,1,0,0,1,1
13664,56801,"3,964.16","2,616.35",601.00,1,1,1,0,0,0,0,0,0,0,1,1,0,0
55673,56870,"5,153.41","2,616.35",839.00,0,0,0,0,1,0,0,0,1,1,0,1,1,0
54619,57227,"1,982.08","1,268.53","3,221.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44545,57764,"3,964.16","1,268.53","1,609.00",1,1,1,0,0,0,0,0,0,0,1,1,0,0
68619,57797,"6,342.66",634.27,"2,190.00",1,0,0,1,0,1,1,0,0,0,1,1,0,1
77362,58192,"4,122.73","4,994.84","2,805.00",0,0,0,0,0,0,0,0,1,1,0,0,1,1
9944,58358,"6,025.52","4,994.84","3,409.00",1,1,1,0,0,0,0,0,1,1,0,0,1,1
74054,58822,"3,171.33","4,994.84","3,703.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
52647,58843,"6,580.51","4,994.84","2,615.00",0,1,1,0,0,0,0,0,1,0,1,1,1,1
59725,59238,"5,470.54","4,994.84","3,317.00",0,0,0,0,1,0,1,0,1,0,0,1,1,0
82016,60020,"5,391.26","4,994.84","13,561.00",0,0,0,0,1,0,0,0,2,0,0,0,1,1
48942,60159,"3,171.33","3,647.03","3,853.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
65003,60380,"4,043.44","3,647.03","3,430.00",0,0,0,0,0,0,0,0,1,0,0,1,1,1
39065,60448,"1,744.23","3,647.03","3,509.00",0,0,0,0,0,0,0,0,0,0,0,1,0,1
14019,60566,"4,836.28","3,647.03","3,897.00",0,0,0,0,0,0,0,0,0,0,0,2,2,1
33480,60677,"3,964.16","3,647.03","5,546.00",1,1,1,0,0,0,0,0,0,0,1,1,0,0
64402,61436,"5,074.13","1,506.38","2,390.00",0,0,0,1,1,0,1,0,0,0,1,1,0,0
77818,62324,"1,982.08","1,506.38","3,726.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
84517,62887,"4,915.56","4,202.01","1,230.00",0,0,0,0,1,0,0,0,0,2,0,1,1,0
35592,63011,"5,391.26","4,202.01",871.00,0,2,1,2,0,0,0,0,0,0,1,1,0,0
41947,63379,"1,982.08","4,202.01","1,268.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
66225,64445,"4,360.58","4,202.01","3,651.00",0,1,0,1,1,0,0,0,0,0,1,1,0,0
87973,65893,"4,598.43","4,202.01","5,243.00",1,0,0,0,1,0,0,1,0,0,1,1,0,0
83998,65936,"6,818.36","4,202.01","1,059.00",0,1,1,0,0,2,2,0,0,0,1,0,0,0
69336,66345,"6,739.07","2,537.06","3,989.00",0,0,0,0,0,1,0,0,1,1,0,0,1,3
57596,67418,"5,391.26","2,537.06","1,899.00",0,0,0,0,1,0,0,0,2,0,0,0,1,1
35212,67559,"6,263.37","2,537.06","9,438.00",0,0,0,0,0,0,0,1,2,1,0,0,1,1
76406,67602,"8,007.60",951.40,"2,704.00",0,0,0,0,1,0,1,1,0,2,0,0,1,2
76703,67705,"4,122.73","1,585.66","2,884.00",0,0,0,0,0,0,0,0,1,1,0,0,1,1
42531,68552,"2,140.65","1,585.66","2,532.00",0,0,0,0,0,0,0,0,0,1,1,0,0,0
57539,68969,"6,025.52",634.27,"3,724.00",0,0,1,0,1,0,1,0,0,1,0,1,1,0
56580,69555,"1,982.08","1,347.81","1,271.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
38729,69930,"3,884.88","1,347.81",651.00,0,0,0,0,0,0,0,0,0,2,0,0,1,1
75820,70108,"3,171.33","1,902.80","3,902.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
75119,71253,"1,982.08","1,902.80","1,872.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61341,72066,"5,787.67","3,409.18","3,733.00",0,1,0,0,1,1,1,0,0,0,1,1,0,0
70185,73366,"1,982.08","3,409.18","8,983.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
16436,77955,"4,598.43","3,409.18","2,415.00",0,0,1,1,1,0,0,0,0,0,1,1,0,0
26252,79489,"5,311.98","3,409.18","4,751.00",2,0,0,0,0,1,1,0,0,0,1,1,0,0
44222,79944,"3,171.33","3,329.89","4,623.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
48793,80149,"4,122.73","3,329.89","1,154.00",0,0,0,0,0,0,0,0,1,1,0,1,1,0
57026,82482,"1,982.08","3,329.89","1,071.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
14472,83784,"3,805.59","3,329.89","3,142.00",0,0,0,0,0,1,0,0,0,0,1,1,0,1
44008,84375,"2,061.36","3,329.89",871.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0
