misparmb,c3 - סך כל ההוצאות,F_norm Active cheapest - סך הוצאה נמוכה למספר הסלים,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
44909,12660,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
68940,12663,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50120,12670,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,0,0,2
44750,12677,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
84723,12679,"1,585.66",0,0,0,1,0,0,0,0,0,0,0,1,0,0
65862,12682,"6,025.52",0,0,1,0,1,0,0,1,1,0,1,1,0,0
34942,12686,"2,933.48",0,0,0,0,0,0,0,1,0,0,0,1,1,0
39040,12686,"6,897.64",1,0,2,0,0,2,0,1,0,0,1,1,0,0
22814,12689,"2,933.48",0,0,0,0,0,0,0,1,0,0,0,0,1,1
84541,12689,"5,311.98",0,0,1,1,0,2,0,0,0,0,1,1,0,0
11098,12691,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
20438,12694,"2,854.20",0,0,0,0,0,1,0,0,0,0,0,0,1,1
31849,12694,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
56077,12694,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
75689,12694,"4,677.71",1,1,0,2,0,0,0,0,0,1,1,0,0,0
76026,12695,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
80218,12696,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
85027,12698,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
703,12700,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
6551,12704,"2,933.48",0,0,0,0,0,0,0,1,0,0,0,0,1,1
17442,12706,"4,756.99",0,0,0,1,1,0,0,1,0,0,1,1,0,0
73205,12706,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
29637,12708,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
33829,12708,"4,202.01",0,0,0,0,0,0,1,0,0,1,0,0,1,1
49023,12710,"3,488.46",1,0,1,0,0,0,0,0,0,1,1,0,0,0
23523,12714,"3,329.89",1,0,0,1,0,0,0,0,0,0,1,1,0,0
56820,12715,"6,501.22",3,1,1,2,0,0,0,0,0,0,1,1,0,0
63081,12715,"6,501.22",1,1,2,0,0,2,0,0,0,0,1,1,0,0
61333,12718,"4,043.44",0,1,0,2,0,0,0,0,0,0,1,1,0,0
69872,12718,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
22046,12723,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
52191,12723,"3,250.61",1,1,0,0,0,0,0,0,1,1,0,0,0,0
41640,12728,"4,122.73",0,0,0,0,0,0,0,0,0,1,1,0,1,1
48934,12730,"6,739.07",1,0,1,0,0,1,1,0,1,0,1,1,0,0
83238,12730,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86439,12731,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
15826,12732,"5,946.24",0,0,0,0,2,1,0,0,0,1,1,1,0,0
45146,12732,"1,585.66",0,0,0,1,0,0,0,0,0,0,0,0,0,1
29868,12738,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,1,0,1
39495,12738,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
29983,12740,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
37168,12740,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44255,12742,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
64923,12743,"3,250.61",0,1,0,1,0,0,0,0,0,0,0,1,1,0
15370,12747,"12,209.61",0,1,1,2,1,2,1,1,2,0,1,1,0,0
58024,12747,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
66050,12748,"3,647.03",0,0,1,0,0,1,0,0,0,0,0,1,1,0
78428,12748,"3,250.61",0,0,0,0,0,0,0,0,1,1,0,0,1,0
19174,12751,"5,311.98",0,0,0,0,0,0,0,0,2,1,0,0,1,1
71035,12752,"4,202.01",0,0,0,0,1,0,0,0,1,0,0,1,1,0
83949,12752,"6,342.66",0,0,3,0,1,1,0,0,0,0,1,1,0,0
48124,12753,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
63834,12755,"3,329.89",0,0,0,0,0,0,0,0,2,1,0,0,0,0
72363,12755,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
39750,12758,"3,250.61",1,1,0,0,0,0,0,0,1,1,0,0,0,0
44065,12759,"3,726.31",0,0,1,0,0,1,0,0,0,0,1,1,0,0
51268,12759,"3,092.05",0,0,0,0,1,0,0,0,1,0,0,1,0,0
64717,12761,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
37226,12762,"3,567.74",0,0,1,0,1,1,0,0,0,0,0,1,0,0
68767,12762,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
80119,12762,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
75929,12764,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13474,12766,"6,421.94",0,0,0,0,0,1,2,0,0,1,1,1,0,0
38935,12775,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
53181,12775,"2,695.63",0,1,0,0,0,0,0,0,1,1,0,0,0,0
90019,12782,"20,851.49",3,1,3,1,0,3,1,1,2,2,3,2,1,0
58982,12785,"4,756.99",0,0,1,0,1,1,0,0,0,0,1,1,0,0
75614,12787,"6,739.07",0,0,0,0,0,0,0,0,4,0,0,0,1,1
23036,12788,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
30239,12788,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
45906,12793,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
3467,12798,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79889,12800,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
89573,12804,"3,647.03",0,0,0,1,0,1,0,0,0,0,1,1,0,0
455,12812,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
22418,12815,"2,695.63",0,1,0,0,0,0,0,0,0,1,1,0,0,0
6072,12816,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11700,12817,"1,585.66",0,0,0,1,0,0,0,0,0,0,0,1,0,0
89847,12820,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
58156,12824,"4,836.28",1,0,1,2,0,0,0,0,0,0,1,1,0,0
63735,12827,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
5678,12828,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
65110,12832,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85563,12833,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,1,1,0
68924,12835,"4,043.44",0,1,0,2,0,0,0,0,0,0,1,1,0,0
35949,12837,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
80507,12837,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
21451,12843,"5,866.96",0,0,0,0,2,2,0,0,0,0,1,1,0,0
35410,12843,"3,805.59",0,0,0,0,0,1,0,1,0,0,0,0,1,1
72025,12843,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
26153,12849,"3,329.89",1,0,1,0,0,0,0,0,0,0,0,1,1,0
42,12852,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
39859,12854,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
82933,12859,"2,695.63",0,1,0,0,0,0,0,0,0,1,1,0,0,0
81182,12860,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
8250,12861,"3,884.88",1,0,0,0,0,0,0,0,1,1,1,0,0,0
67108,12870,"6,104.81",0,2,0,0,1,0,0,1,0,1,1,1,0,0
52381,12871,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70391,12878,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3228,12881,"5,470.54",2,0,2,1,0,0,0,0,0,0,1,1,0,0
84350,12885,"2,616.35",0,0,0,0,0,1,0,0,0,0,0,0,0,2
68270,12889,"3,647.03",0,0,1,1,0,0,0,0,0,1,1,0,0,0
14506,12893,"3,171.33",2,0,0,0,0,0,0,0,0,0,1,1,0,0
81521,12896,"3,012.76",0,0,0,0,0,0,0,0,0,1,1,0,0,1
29652,12900,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
81950,12904,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44156,12906,"6,501.22",0,0,0,1,0,0,0,1,0,3,0,1,1,0
31435,12912,"3,092.05",0,0,0,0,0,0,0,0,0,0,0,0,2,1
75143,12913,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
62398,12915,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
34959,12917,"1,585.66",0,0,0,1,0,0,0,0,0,0,0,1,0,0
10074,12929,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
45872,12932,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,1,1,1
53041,12932,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
19380,12933,"3,171.33",2,0,0,0,0,0,0,0,0,0,1,1,0,0
16949,12938,"3,409.18",0,1,1,0,0,0,0,0,0,0,1,1,0,0
83311,12940,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
52811,12942,"6,501.22",1,0,1,0,3,0,0,0,0,0,1,1,0,0
18861,12943,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
46300,12944,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
12211,12945,"1,744.23",0,0,0,0,0,1,0,0,0,0,0,0,0,1
43042,12945,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71787,12946,"3,329.89",1,0,0,1,0,0,0,0,0,0,1,1,0,0
77081,12947,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
69096,12952,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61416,12954,"1,744.23",0,0,0,0,0,1,0,0,0,0,0,1,0,0
70839,12962,"3,805.59",0,0,0,1,1,0,0,0,0,0,1,1,0,0
56291,12963,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
75218,12967,"3,567.74",0,0,1,1,0,0,0,0,0,0,1,1,0,0
38885,12968,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
50906,12969,"2,299.21",0,0,0,0,0,0,0,0,0,0,1,0,1,0
55707,12971,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36459,12972,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
24398,12973,"5,311.98",2,0,0,0,0,1,1,0,0,0,1,1,0,0
57265,12973,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
16139,12977,"3,250.61",1,1,0,0,0,0,0,0,1,1,0,0,0,0
27029,12977,"2,219.93",0,1,1,0,0,0,0,0,0,0,0,1,0,0
28456,12978,"5,311.98",0,1,1,0,1,1,0,0,0,0,1,1,0,0
17319,12981,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
70342,12981,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,0,0,1
72637,12982,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
64931,12983,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
30775,12986,"3,250.61",1,1,0,0,0,0,0,0,1,1,0,0,0,0
11064,12987,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
53058,12991,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
11221,12994,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
46904,12995,"2,854.20",2,0,0,0,0,1,0,0,0,0,0,1,0,0
17517,13000,"5,708.39",0,1,1,2,0,1,0,0,0,0,1,1,0,0
24190,13003,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
54411,13005,"5,787.67",0,2,0,1,1,1,0,0,0,0,1,1,0,0
50054,13006,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78527,13008,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
19356,13009,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60285,13014,"3,250.61",0,2,0,0,0,0,0,0,0,1,1,0,0,0
75481,13014,"5,232.69",2,1,0,2,0,0,0,0,0,1,1,0,0,0
80028,13014,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
14134,13015,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
28845,13015,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
45328,13016,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,1,0,1
67363,13016,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36038,13020,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
48892,13020,"3,884.88",0,0,0,0,0,1,0,1,1,0,0,1,0,0
60228,13024,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10181,13027,"3,250.61",0,0,0,0,0,0,1,0,0,0,0,0,1,1
45013,13028,"4,756.99",0,1,0,3,0,0,0,0,0,0,1,1,0,0
22780,13029,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
45443,13033,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
62273,13035,"1,427.10",0,1,0,0,0,0,0,0,0,0,0,1,0,0
4168,13041,"8,800.44",0,0,0,0,0,0,1,1,3,1,1,1,0,0
86207,13041,"3,884.88",2,0,0,1,0,0,0,0,0,0,1,1,0,0
41483,13043,"3,329.89",1,0,0,1,0,0,0,0,0,0,1,1,0,0
22772,13046,"3,250.61",0,0,0,0,0,0,1,0,0,0,0,1,1,0
44107,13046,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
66571,13046,"4,122.73",0,0,0,0,0,0,0,0,0,1,1,0,1,1
1495,13047,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
22004,13048,"4,756.99",2,0,2,0,0,0,0,0,0,0,1,1,0,0
24695,13048,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
31344,13051,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,1,0,0
37812,13051,"3,012.76",0,0,0,0,0,0,0,0,0,1,1,1,0,0
84905,13054,"4,122.73",0,0,0,0,0,1,1,0,0,0,0,0,1,1
84178,13055,"5,866.96",2,2,2,0,0,0,0,0,0,0,1,1,0,0
40451,13057,"2,774.91",0,0,0,0,0,0,0,0,0,2,0,0,0,1
31138,13058,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41749,13059,"2,616.35",0,0,0,0,0,1,0,0,0,0,0,0,0,2
24125,13060,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
72306,13060,"2,378.50",0,0,0,0,0,0,0,0,0,0,2,0,0,0
85571,13066,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
89037,13066,"3,726.31",2,1,0,0,0,0,0,0,0,0,1,1,0,0
42549,13067,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
71886,13072,"3,884.88",0,0,0,0,0,0,0,1,0,1,0,1,1,0
15073,13076,"6,104.81",1,0,0,0,1,0,1,0,1,0,1,1,0,0
15776,13076,"6,580.51",0,0,0,0,1,0,0,0,3,0,0,0,1,1
84236,13082,"5,074.13",0,0,0,0,0,0,0,0,0,2,1,0,1,1
37473,13083,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
33720,13087,"5,153.41",0,0,0,0,1,0,0,1,1,0,0,0,1,1
89714,13089,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
49429,13090,"10,386.10",1,1,1,2,1,2,1,1,0,0,1,1,0,0
55798,13091,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63073,13093,"3,964.16",1,1,0,1,0,0,0,0,1,1,0,0,0,0
38034,13096,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
53298,13098,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,1,0,1
53355,13099,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
48066,13103,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
33860,13109,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42135,13110,"4,360.58",0,0,0,0,0,0,0,0,2,0,0,0,1,1
74203,13118,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
3632,13120,"2,061.36",0,0,0,0,0,0,0,0,0,1,0,0,1,0
15859,13123,"3,726.31",0,0,0,1,0,0,0,1,0,0,1,1,0,0
83055,13124,"3,647.03",0,0,0,0,1,2,0,0,0,0,0,1,0,0
86025,13125,"3,409.18",1,0,1,0,0,0,0,0,0,0,1,1,0,0
25775,13128,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
33357,13128,"7,135.49",0,0,0,0,1,1,1,2,0,0,1,1,0,0
56960,13128,"5,232.69",0,0,2,1,0,1,0,0,0,0,1,1,0,0
79038,13128,"5,549.82",0,0,0,0,0,0,2,0,1,1,0,0,0,1
57349,13131,"4,202.01",0,0,0,0,0,0,0,0,2,1,0,0,0,1
73296,13136,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
20719,13144,"4,043.44",0,0,0,0,0,1,0,0,0,0,1,0,1,1
32961,13146,"4,519.14",0,0,0,0,0,0,2,0,0,0,0,0,1,1
8359,13148,"5,153.41",0,0,0,0,0,0,1,0,0,1,1,1,0,1
6056,13149,"4,043.44",1,1,0,0,0,1,0,0,0,0,1,1,0,0
60657,13150,"2,378.50",0,0,1,1,0,0,0,0,0,0,0,1,0,0
77446,13151,"1,744.23",0,0,0,0,0,1,0,0,0,0,0,1,0,0
18168,13152,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
32763,13155,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
87791,13156,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
52654,13158,"4,836.28",0,0,0,0,0,1,0,0,0,0,0,1,2,1
25387,13159,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
82446,13160,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
23887,13161,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
30791,13162,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10892,13163,"5,232.69",1,0,2,0,1,0,0,0,0,0,1,1,0,0
15123,13163,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
54320,13163,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
6569,13165,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76299,13166,"4,756.99",0,0,0,0,1,0,0,1,0,2,0,0,0,1
71225,13169,"3,884.88",1,0,0,0,0,0,1,0,1,0,0,1,0,0
64758,13173,"8,483.30",1,0,1,1,3,0,1,0,0,0,1,1,0,0
88823,13173,"5,708.39",0,0,0,1,0,2,0,0,1,0,1,1,0,0
23432,13174,"3,884.88",0,0,1,0,1,0,0,0,0,0,1,1,0,0
46128,13174,"5,629.11",1,1,1,1,0,1,0,0,0,1,1,0,0,0
87072,13175,"3,884.88",0,0,0,0,0,0,0,0,0,2,0,1,1,0
74872,13179,"6,501.22",0,0,0,1,0,0,2,0,1,0,1,1,0,0
88286,13182,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53215,13184,"2,378.50",0,0,0,0,0,0,0,0,2,0,0,0,0,0
45484,13186,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
7310,13187,"2,933.48",0,0,0,0,0,0,0,1,0,0,0,0,1,1
59956,13187,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
40329,13192,"2,378.50",0,0,0,0,0,0,0,0,0,0,2,0,0,0
7468,13194,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
29660,13194,"5,629.11",0,2,1,1,0,0,0,1,0,0,1,1,0,0
38190,13197,"6,897.64",0,0,0,2,0,1,2,0,0,0,1,1,0,0
88799,13201,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
8367,13202,"6,104.81",0,0,0,0,1,1,0,1,1,0,1,1,0,0
22723,13203,"4,836.28",0,0,0,0,2,0,0,2,0,0,0,1,0,0
53074,13205,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55236,13207,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86975,13207,"6,976.92",1,1,1,0,0,0,0,1,1,1,0,0,1,1
43075,13208,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,0,1,2
49817,13212,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
78584,13212,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,2,1,0
7286,13214,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
67991,13222,"6,263.37",0,0,0,0,1,0,1,0,0,2,1,1,0,0
40238,13224,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
33878,13227,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
12997,13228,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
40154,13230,"5,232.69",0,0,0,0,0,0,0,0,1,0,1,1,1,1
24075,13231,"6,739.07",0,1,1,1,0,3,0,0,0,0,1,1,0,0
43158,13234,"2,299.21",0,0,0,0,0,0,0,0,0,0,1,0,1,0
46342,13235,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
16873,13236,"6,421.94",0,0,2,0,1,2,0,0,0,0,1,1,0,0
13375,13239,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
78758,13242,"1,744.23",0,0,0,0,0,1,0,0,0,0,0,0,0,1
24620,13245,"3,329.89",1,0,0,1,0,0,0,0,0,0,1,1,0,0
55210,13245,"3,488.46",1,0,0,0,0,1,0,0,0,0,1,1,0,0
58941,13247,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,1,0,0
73817,13247,"1,902.80",0,0,0,0,1,0,0,0,0,0,0,0,0,1
75044,13247,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60798,13254,"2,695.63",0,0,0,0,0,0,0,0,0,1,0,1,0,1
66233,13255,"2,695.63",0,0,0,0,0,0,0,0,0,1,0,1,0,1
22186,13256,"3,250.61",1,1,0,0,0,0,0,0,0,1,1,0,0,0
36053,13256,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
16790,13257,"4,122.73",1,0,0,2,0,0,0,0,0,1,1,0,0,0
20891,13259,"3,488.46",1,0,1,0,0,0,0,0,0,1,1,0,0,0
67058,13259,"7,294.06",1,1,1,2,1,1,0,0,0,0,1,1,0,0
87239,13260,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
24430,13261,"3,409.18",0,1,0,1,0,0,0,0,0,1,1,0,0,0
24711,13264,"1,982.08",0,0,0,0,0,1,0,0,0,0,0,0,1,0
76695,13266,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
38000,13270,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
77586,13274,"5,946.24",0,0,0,1,1,1,1,0,0,0,1,1,0,0
57125,13275,"4,360.58",0,1,0,1,1,0,0,0,0,0,1,1,0,0
68304,13275,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
28167,13283,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
4416,13285,"2,854.20",0,0,0,0,0,0,0,0,0,3,0,0,0,0
90100,13289,"4,281.29",0,0,0,0,0,0,1,0,0,1,1,1,0,0
42440,13290,"4,122.73",0,0,0,0,0,1,1,0,0,0,0,0,1,1
22509,13294,"3,488.46",0,0,0,0,0,2,0,0,0,0,0,1,0,1
28969,13294,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
25981,13295,"4,281.29",1,0,2,0,0,0,0,0,0,1,1,0,0,0
32532,13296,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,0,1,2
2980,13303,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60426,13304,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
75978,13307,"3,805.59",0,3,0,0,0,0,0,0,1,1,0,0,0,0
52522,13311,"3,250.61",2,0,0,0,0,0,0,0,0,1,1,0,0,0
58768,13315,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
21535,13317,"3,805.59",3,0,0,0,0,0,0,0,1,1,0,0,0,0
15685,13318,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
71951,13319,"3,964.16",1,1,1,0,0,0,0,0,0,0,1,1,0,0
40816,13320,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
15172,13326,"3,647.03",0,0,0,1,0,0,0,1,0,0,0,1,1,0
22640,13327,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
56713,13327,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10348,13328,"5,866.96",0,0,1,0,2,0,0,1,0,0,1,1,0,0
59212,13328,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
30023,13329,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
29538,13335,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
49536,13339,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
84202,13340,"5,629.11",0,0,1,0,1,2,0,0,0,0,1,1,0,0
64287,13343,"4,360.58",0,1,0,1,1,0,0,0,0,0,1,1,0,0
7013,13345,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
85886,13345,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
6643,13347,"5,946.24",0,0,1,0,0,1,1,0,0,1,1,1,0,0
85324,13348,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
83972,13351,"2,695.63",1,0,0,0,0,0,0,0,1,1,0,0,0,0
69294,13354,"3,805.59",0,0,1,0,1,0,0,0,0,0,0,1,1,0
28365,13355,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
24596,13356,"3,488.46",0,1,1,0,0,0,0,0,0,1,1,0,0,0
28464,13357,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
71407,13361,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
14951,13364,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10538,13367,"4,043.44",0,0,0,0,1,0,0,0,0,1,1,1,0,0
67488,13367,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,1,0,0
37820,13368,"3,012.76",0,0,0,0,0,0,0,1,0,1,0,0,1,0
86363,13373,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17103,13375,"8,166.17",0,0,0,0,1,1,0,1,2,1,0,1,1,0
83014,13380,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,1,0,1
43828,13381,"5,074.13",0,0,0,0,0,0,0,1,1,1,0,0,1,1
64113,13384,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4267,13385,"8,404.02",0,1,0,1,0,1,0,1,2,1,0,1,1,0
